Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
nucleotide-excision repair, DNA damage recognition (GO:0000715)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	UBA52
membrane assembly (GO:0071709)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	STX2
cellular response to ammonium ion (GO:0071242)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	CASP6
rRNA methylation (GO:0031167)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	TRMT112
protein localization to Golgi apparatus (GO:0034067)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	ARL1
response to alkaloid (GO:0043279)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	TRPV1
negative regulation of axonogenesis (GO:0050771)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	NGFR
divalent inorganic cation homeostasis (GO:0072507)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	ATP13A2
cellular response to amyloid-beta (GO:1904646)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	NGFR
regulation of androgen receptor signaling pathway (GO:0060765)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	TRIM68
regulation of chondrocyte differentiation (GO:0032330)	1/23	0.2762341751180707	0.5181493662385248	0	0	3.220896010464356	4.1437030491477325	WNT9A
transmembrane transport (GO:0055085)	7/378	0.2768539388182517	0.5185621667939254	0	0	1.3422586015538291	1.7238160228520187	ABCA2;ATP6V1G2;UCP1;FXYD7;LRRC8A;ATP13A2;UBA52
positive regulation of gene expression (GO:0010628)	13/771	0.2812333690376461	0.5185621667939254	0	0	1.222642688515484	1.551008397201891	WBP2;EIF4A3;EDF1;MTOR;TRMT112;KAT2A;IRAK1;POLR1C;RPS3;DVL2;UBE2V1;PCBD2;POLR2L
retinoid metabolic process (GO:0001523)	2/75	0.2813850317536418	0.5185621667939254	0	0	1.9433262449928292	2.4641985587460202	SCPEP1;RHO
negative regulation of cellular amide metabolic process (GO:0034249)	2/75	0.2813850317536418	0.5185621667939254	0	0	1.9433262449928292	2.4641985587460202	EIF4A3;RPS3
C-terminal protein lipidation (GO:0006501)	2/75	0.2813850317536418	0.5185621667939254	0	0	1.9433262449928292	2.4641985587460202	RTN4RL1;ATG4C
regulation of actin cytoskeleton organization (GO:0032956)	2/75	0.2813850317536418	0.5185621667939254	0	0	1.9433262449928292	2.4641985587460202	PHPT1;MTOR
purine ribonucleotide biosynthetic process (GO:0009152)	2/75	0.2813850317536418	0.5185621667939254	0	0	1.9433262449928292	2.4641985587460202	ATP5C1;ATP5J2
cellular response to organic substance (GO:0071310)	3/133	0.2838171171151416	0.5185621667939254	0	0	1.6380434782608695	2.0629932386051433	HAX1;UCP1;EMD
positive regulation of microtubule polymerization (GO:0031116)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	RPS3
dendritic spine organization (GO:0097061)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	PAK3
membrane protein intracellular domain proteolysis (GO:0031293)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	NGFR
cellular lipid catabolic process (GO:0044242)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	SIRT2
response to glucocorticoid (GO:0051384)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	ADAM9
histone mRNA metabolic process (GO:0008334)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	SNRPG
response to dsRNA (GO:0043331)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	SLC3A2
camera-type eye development (GO:0043010)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	IFT122
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	RPS3
axoneme assembly (GO:0035082)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	CFAP206
negative regulation of oxidative stress-induced cell death (GO:1903202)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	HSPB1
mucosal immune response (GO:0002385)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	RPL39
DNA replication initiation (GO:0006270)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	POLE3
fatty acid derivative biosynthetic process (GO:1901570)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	FAR2
actin nucleation (GO:0045010)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	ARPC1B
transition metal ion homeostasis (GO:0055076)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	ATP13A2
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	TAF9B
organic cation transport (GO:0015695)	1/24	0.28634231746557093	0.5185621667939254	0	0	3.0807006568658117	3.8526234091511773	SEC14L1
regulation of hematopoietic stem cell differentiation (GO:1902036)	2/76	0.2865561064556042	0.5185621667939254	0	0	1.9169675090252707	2.3958661109787234	YTHDF2;UBA52
nucleic acid-templated transcription (GO:0097659)	2/76	0.2865561064556042	0.5185621667939254	0	0	1.9169675090252707	2.3958661109787234	POLR2J;POLR2L
positive regulation of JNK cascade (GO:0046330)	2/76	0.2865561064556042	0.5185621667939254	0	0	1.9169675090252707	2.3958661109787234	DVL2;RPS3
positive regulation of apoptotic signaling pathway (GO:2001235)	2/76	0.2865561064556042	0.5185621667939254	0	0	1.9169675090252707	2.3958661109787234	BNIP3;RPS3
positive regulation of programmed cell death (GO:0043068)	5/257	0.28962450542769475	0.5207333739766533	0	0	1.409816359633878	1.747002143810728	NTRK1;NGFR;BNIP3;UBA52;TGM2
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	2/77	0.29172327771551154	0.5207333739766533	0	0	1.8913116726835137	2.3300006682873025	EID2;UBA52
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	2/77	0.29172327771551154	0.5207333739766533	0	0	1.8913116726835137	2.3300006682873025	YTHDF2;UBA52
regulation of voltage-gated calcium channel activity (GO:1901385)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	GPR35
respiratory chain complex IV assembly (GO:0008535)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	COX18
inorganic cation import across plasma membrane (GO:0098659)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	TRPV1
prostaglandin metabolic process (GO:0006693)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	ABHD16A
response to amyloid-beta (GO:1904645)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	NGFR
positive regulation of nuclear division (GO:0051785)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	SIRT2
positive regulation of filopodium assembly (GO:0051491)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	MIEN1
response to alcohol (GO:0097305)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	ABCA2
negative regulation of cellular protein localization (GO:1903828)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	TAX1BP3
modulation of excitatory postsynaptic potential (GO:0098815)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	CBLN1
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	HSPB1
regulation of apoptotic signaling pathway (GO:2001233)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	RPS3
regulation of viral release from host cell (GO:1902186)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	TRIM11
long-chain fatty-acyl-CoA metabolic process (GO:0035336)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	FAR2
peptide hormone secretion (GO:0030072)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	RAB1A
positive regulation of Rho protein signal transduction (GO:0035025)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	GPR35
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	TPST1
negative regulation of locomotion (GO:0040013)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	TRIM11
regulation of nervous system development (GO:0051960)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	SIRT2
positive regulation of embryonic development (GO:0040019)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	DAG1
regulation of cellular protein localization (GO:1903827)	1/25	0.296309787832745	0.5207333739766533	0	0	2.9521882494004794	3.59089356140743	ATP13A2
positive regulation of translation (GO:0045727)	2/78	0.29688565087759844	0.5207333739766533	0	0	1.8663309899296978	2.266487710708653	EIF4A3;MTOR
negative regulation of cell communication (GO:0010648)	2/78	0.29688565087759844	0.5207333739766533	0	0	1.8663309899296978	2.266487710708653	NTRK1;TYRO3
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	2/78	0.29688565087759844	0.5207333739766533	0	0	1.8663309899296978	2.266487710708653	UBA52;SIRT2
mRNA splicing, via spliceosome (GO:0000398)	5/261	0.30044089457456624	0.526369712906521	0	0	1.3875028512773722	1.6684780542092088	UBL5;EIF4A3;SNRPG;POLR2J;POLR2L
response to calcium ion (GO:0051592)	2/79	0.3020423569068473	0.5273985836820398	0	0	1.8419991560785784	2.2052193165827743	KCNMB2;ADAM9
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	2/79	0.3020423569068473	0.5273985836820398	0	0	1.8419991560785784	2.2052193165827743	EID2;UBA52
response to cytokine (GO:0034097)	3/138	0.30282690915338983	0.5273985836820398	0	0	1.5769726247987117	1.8838418679930848	HAX1;IRAK1;ADAM9
response to growth factor (GO:0070848)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	EMD
regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	NGFR
positive regulation of wound healing (GO:0090303)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	MTOR
response to ketone (GO:1901654)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	WBP2
negative chemotaxis (GO:0050919)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	SLIT1
negative regulation of catalytic activity (GO:0043086)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	PHPT1
internal peptidyl-lysine acetylation (GO:0018393)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	KAT2A
phosphatidylethanolamine acyl-chain remodeling (GO:0036152)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	LPCAT3
positive regulation of release of cytochrome c from mitochondria (GO:0090200)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	BNIP3
GPI anchor metabolic process (GO:0006505)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	DPM3
regulation of rhodopsin mediated signaling pathway (GO:0022400)	1/26	0.30613853694759363	0.5273985836820398	0	0	2.833956834532374	3.354604424996389	RHO
retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	2/80	0.30719255166414916	0.5273985836820398	0	0	1.8182912154031288	2.146093708296021	RAB1A;USE1
nucleic acid metabolic process (GO:0090304)	2/80	0.30719255166414916	0.5273985836820398	0	0	1.8182912154031288	2.146093708296021	POLR2J;POLR2L
NIK/NF-kappaB signaling (GO:0038061)	2/80	0.30719255166414916	0.5273985836820398	0	0	1.8182912154031288	2.146093708296021	IRAK1;UBA52
negative regulation of defense response (GO:0031348)	2/80	0.30719255166414916	0.5273985836820398	0	0	1.8182912154031288	2.146093708296021	TYRO3;SIRT2
response to lipid (GO:0033993)	3/140	0.3104498763084308	0.531214232794426	0	0	1.5537924468422724	1.8175220199149105	ABCA2;NGFR;IRAK1
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	3/140	0.3104498763084308	0.531214232794426	0	0	1.5537924468422724	1.8175220199149105	IRAK1;ID3;PEX14
inorganic cation transmembrane transport (GO:0098662)	3/140	0.3104498763084308	0.531214232794426	0	0	1.5537924468422724	1.8175220199149105	UCP1;TRPV1;ATP5J2
positive regulation of protein targeting to mitochondrion (GO:1903955)	2/81	0.3123354155779186	0.5326650498228069	0	0	1.7951834757574372	2.089014832191429	UBL5;KAT2A
negative regulation of cell death (GO:0060548)	2/81	0.3123354155779186	0.5326650498228069	0	0	1.7951834757574372	2.089014832191429	BNIP3;ATP13A2
positive regulation of binding (GO:0051099)	2/81	0.3123354155779186	0.5326650498228069	0	0	1.7951834757574372	2.089014832191429	EDF1;SIRT2
phosphatidylcholine acyl-chain remodeling (GO:0036151)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	LPCAT3
negative regulation of synaptic transmission (GO:0050805)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	CBLN1
regulation of protein localization to nucleus (GO:1900180)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	NGFR
phagosome acidification (GO:0090383)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	ATP6V1G2
regulation of protein transport (GO:0051223)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	ATP13A2
phosphatidylserine metabolic process (GO:0006658)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	LPCAT3
protein targeting to vacuole (GO:0006623)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	TMEM50B
negative regulation of organelle assembly (GO:1902116)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	KAT2A
regulation of protein localization to cell surface (GO:2000008)	1/27	0.315830488654146	0.5331559821745004	0	0	2.7248201438848922	3.1404904694524363	TAX1BP3
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	2/82	0.3174701530220889	0.5331559821745004	0	0	1.7726534296028882	2.0338919736247245	CNOT6;UBA52
positive regulation of ubiquitin protein ligase activity (GO:1904668)	2/82	0.3174701530220889	0.5331559821745004	0	0	1.7726534296028882	2.0338919736247245	RAB1A;UBA52
positive regulation of protein secretion (GO:0050714)	2/82	0.3174701530220889	0.5331559821745004	0	0	1.7726534296028882	2.0338919736247245	ADAM9;ATP13A2
ephrin receptor signaling pathway (GO:0048013)	2/82	0.3174701530220889	0.5331559821745004	0	0	1.7726534296028882	2.0338919736247245	ARPC1B;PAK3
positive regulation of cell cycle arrest (GO:0071158)	2/82	0.3174701530220889	0.5331559821745004	0	0	1.7726534296028882	2.0338919736247245	CNOT6;UBA52
negative regulation of signaling (GO:0023057)	2/83	0.3225959918305012	0.5364647175309183	0	0	1.7506796808842537	1.980639401462082	NTRK1;TYRO3
positive regulation of protein ubiquitination (GO:0031398)	2/83	0.3225959918305012	0.5364647175309183	0	0	1.7506796808842537	1.980639401462082	RPS2;HSPBP1
negative regulation of endopeptidase activity (GO:0010951)	2/83	0.3225959918305012	0.5364647175309183	0	0	1.7506796808842537	1.980639401462082	SPINK2;SERPING1
positive regulation of peptidyl-serine phosphorylation (GO:0033138)	2/83	0.3225959918305012	0.5364647175309183	0	0	1.7506796808842537	1.980639401462082	HAX1;CAMK1
regulation of TORC1 signaling (GO:1903432)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	RRAGA
cellular response to hydrogen peroxide (GO:0070301)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	RPS3
negative regulation of homeostatic process (GO:0032845)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	CALCA
negative regulation of response to DNA damage stimulus (GO:2001021)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	RPS3
organelle fission (GO:0048285)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	PEX11B
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	EID2
lytic vacuole organization (GO:0080171)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	TMEM106B
protein K11-linked ubiquitination (GO:0070979)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	ANAPC13
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	RPS3
regulation of lipid biosynthetic process (GO:0046890)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	MTOR
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	SEC13
regulation of fatty acid biosynthetic process (GO:0042304)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	ACADVL
positive regulation of lipid biosynthetic process (GO:0046889)	1/28	0.3253875400567389	0.5364647175309183	0	0	2.623767652544631	2.9458046334546464	MTOR
cellular protein complex assembly (GO:0043623)	3/144	0.32571072135805756	0.5364647175309183	0	0	1.509404872032069	1.6931683483063271	EID2;CENPF;ARL6
regulation of cell cycle G2/M phase transition (GO:1902749)	2/84	0.327712182772511	0.5386091371074354	0	0	1.7292418772563176	1.9291760403915306	CENPF;TUBB4B
cellular response to molecule of bacterial origin (GO:0071219)	2/84	0.327712182772511	0.5386091371074354	0	0	1.7292418772563176	1.9291760403915306	ADAM9;SIRT2
peptidyl-serine phosphorylation (GO:0018105)	3/145	0.329526777363755	0.541014112089747	0	0	1.4986987140232702	1.663701938005602	PRKX;CAMK1;MTOR
positive regulation of phosphorylation (GO:0042327)	4/208	0.330439856605175	0.5419354410777097	0	0	1.3915864527629234	1.5409462801131888	NTRK1;TYRO3;DVL2;MTOR
protein phosphorylation (GO:0006468)	8/470	0.33424316274484167	0.5421764519832126	0	0	1.2305873708087731	1.348584109779028	NTRK1;IRAK1;TYRO3;PRKX;ATP13A2;CAMK1;MAP4K5;MTOR
nucleotide-excision repair, preincision complex assembly (GO:0006294)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	UBA52
very long-chain fatty acid metabolic process (GO:0000038)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	ACADVL
keratan sulfate biosynthetic process (GO:0018146)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	B4GALT5
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	UBA52
determination of bilateral symmetry (GO:0009855)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	ARL6
regulation of vasoconstriction (GO:0019229)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	KCNMB2
regulation of embryonic development (GO:0045995)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	DAG1
regulation of keratinocyte differentiation (GO:0045616)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	NME2
regulation of activated T cell proliferation (GO:0046006)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	RPS3
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	UBA52
amino acid transmembrane transport (GO:0003333)	1/29	0.3348115622311917	0.5421764519832126	0	0	2.5299331963001026	2.768221041975584	SLC3A2
toll-like receptor signaling pathway (GO:0002224)	2/86	0.33791273625138674	0.5460499620431642	0	0	1.6878975416881554	1.831314134054701	IRAK1;UBA52
regulation of peptidyl-serine phosphorylation (GO:0033135)	2/86	0.33791273625138674	0.5460499620431642	0	0	1.6878975416881554	1.831314134054701	HAX1;CAMK1
regulated exocytosis (GO:0045055)	3/148	0.3409709783373637	0.5473877291637408	0	0	1.4674662668665668	1.5789319416543022	DNAJC5;ANXA5;SERPING1
positive regulation of cellular component biogenesis (GO:0044089)	2/87	0.34299571086965147	0.5473877291637408	0	0	1.6679549798258653	1.7847741042609448	RPS3;ATP13A2
negative regulation of cation channel activity (GO:2001258)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	GPR35
negative regulation of endothelial cell proliferation (GO:0001937)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	NGFR
negative regulation of transferase activity (GO:0051348)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	PHPT1
activation of protein kinase B activity (GO:0032148)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	MTOR
protein palmitoylation (GO:0018345)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	ZDHHC4
activation of JUN kinase activity (GO:0007257)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	MAP4K5
regulation of cell adhesion mediated by integrin (GO:0033628)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	ADAM9
regulation of cation transmembrane transport (GO:1904062)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	KCNIP4
regulation of ARF protein signal transduction (GO:0032012)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	ACAP3
MyD88-independent toll-like receptor signaling pathway (GO:0002756)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	UBA52
protein localization to lysosome (GO:0061462)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	LAMTOR5
regulation of sodium ion transmembrane transport (GO:1902305)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	FXYD7
negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	1/30	0.3441044002335887	0.5473877291637408	0	0	2.4425700818655423	2.605758625280671	NGFR
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	3/149	0.34478318005768094	0.5473877291637408	0	0	1.4573406789755807	1.551833953620427	CENPF;TUBB4B;UBA52
heart development (GO:0007507)	3/149	0.34478318005768094	0.5473877291637408	0	0	1.4573406789755807	1.551833953620427	KAT2A;DVL2;IFT122
regulation of stem cell differentiation (GO:2000736)	2/88	0.34806626092521287	0.5505152123327344	0	0	1.6484761984720007	1.7397398175619783	YTHDF2;UBA52
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/88	0.34806626092521287	0.5505152123327344	0	0	1.6484761984720007	1.7397398175619783	HSPBP1;SIRT2
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	2/88	0.34806626092521287	0.5505152123327344	0	0	1.6484761984720007	1.7397398175619783	DVL2;UBA52
cellular response to interleukin-1 (GO:0071347)	3/150	0.34859352408145333	0.5505152123327344	0	0	1.4473528541851524	1.525290957114756	IRAK1;UBE2V1;UBA52
regulation of establishment of planar polarity (GO:0090175)	2/89	0.35312374490996207	0.5505152123327344	0	0	1.6294452051952364	1.6961493657691615	DVL2;UBA52
regulation of neuron apoptotic process (GO:0043523)	2/89	0.35312374490996207	0.5505152123327344	0	0	1.6294452051952364	1.6961493657691615	NTRK1;TYRO3
peptidyl-threonine modification (GO:0018210)	2/89	0.35312374490996207	0.5505152123327344	0	0	1.6294452051952364	1.6961493657691615	GALNT18;CAMK1
regulation of dendritic spine development (GO:0060998)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	CAMK1
regulation of ubiquitin-protein transferase activity (GO:0051438)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	RPS2
positive regulation of protein dephosphorylation (GO:0035307)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	MTOR
zinc ion homeostasis (GO:0055069)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	ATP13A2
positive regulation of interleukin-1 beta production (GO:0032731)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	HSPB1
cellular zinc ion homeostasis (GO:0006882)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	ATP13A2
lysosome organization (GO:0007040)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	TMEM106B
nucleobase-containing small molecule interconversion (GO:0015949)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	NME2
positive regulation of bone mineralization (GO:0030501)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	NELL1
gene silencing by miRNA (GO:0035195)	1/31	0.35326787370848106	0.5505152123327344	0	0	2.361031175059952	2.4567206066843066	CNOT6
cell-matrix adhesion (GO:0007160)	2/90	0.3581675415044632	0.5505152123327344	0	0	1.6108467344929438	1.6539439869070423	ZYX;ADAM9
regulation of cytokine-mediated signaling pathway (GO:0001959)	2/90	0.3581675415044632	0.5505152123327344	0	0	1.6108467344929438	1.6539439869070423	IRAK1;UBA52
protein tetramerization (GO:0051262)	2/90	0.3581675415044632	0.5505152123327344	0	0	1.6108467344929438	1.6539439869070423	APIP;TRPV1
regulation of Ras protein signal transduction (GO:0046578)	2/90	0.3581675415044632	0.5505152123327344	0	0	1.6108467344929438	1.6539439869070423	NTRK1;ACAP3
mRNA processing (GO:0006397)	5/283	0.36080344115544255	0.5505152123327344	0	0	1.2762563671690386	1.3010437586909918	UBL5;EIF4A3;SNRPG;POLR2J;POLR2L
negative regulation of calcium ion transmembrane transporter activity (GO:1901020)	1/32	0.3623037771690341	0.5505152123327344	0	0	2.2847528428869808	2.3196461723018893	GPR35
protein deacetylation (GO:0006476)	1/32	0.3623037771690341	0.5505152123327344	0	0	2.2847528428869808	2.3196461723018893	SIRT2
response to zinc ion (GO:0010043)	1/32	0.3623037771690341	0.5505152123327344	0	0	2.2847528428869808	2.3196461723018893	ATP13A2
cellular response to glucagon stimulus (GO:0071377)	1/32	0.3623037771690341	0.5505152123327344	0	0	2.2847528428869808	2.3196461723018893	GNG12
