Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Metabolism of proteins Homo sapiens R-HSA-392499	16/1074	0.15839596866618608	0.30289755411604	0	0	1.347808083535872	2.4835483370937035	POM121;PHC2;ST6GAL2;GALNT13;GALNT4;CETN2;RNF2;TIMM50;SENP1;EIF3M;DPH2;RPL24;NUP88;HDGF;CCT8;ST6GALNAC4
Synthesis of substrates in N-glycan biosythesis Homo sapiens R-HSA-446219	2/63	0.15920660408084503	0.30338321407014174	0	0	2.8853922716627634	5.30205985011699	ST6GAL2;ST6GALNAC4
C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	3/123	0.16276261512107168	0.3088068940884762	0	0	2.2033632286995517	4.000123290536734	PSMD9;PSMD13;PSMB3
RNA Polymerase II Pre-transcription Events Homo sapiens R-HSA-674695	2/64	0.16318602843574523	0.3088068940884762	0	0	2.838709677419355	5.146195858609471	GTF2F2;GTF2E1
S Phase Homo sapiens R-HSA-69242	3/124	0.16550200944368595	0.3114799444920634	0	0	2.1850424341251897	3.9303930238621057	PSMD9;PSMD13;PSMB3
Nucleotide-like (purinergic) receptors Homo sapiens R-HSA-418038	1/16	0.16631314467374395	0.3114799444920634	0	0	5.8545185185185185	10.502320388633002	P2RY4
PI3K events in ERBB2 signaling Homo sapiens R-HSA-1963642	1/16	0.16631314467374395	0.3114799444920634	0	0	5.8545185185185185	10.502320388633002	ERBB3
Signaling by VEGF Homo sapiens R-HSA-194138	6/328	0.16821475878860653	0.31396247787599507	0	0	1.647543760587239	2.936769472577687	SPRED3;PSMD9;DUSP5;ERBB3;PSMB3;PSMD13
Antigen processing: Ubiquitination & Proteasome degradation Homo sapiens R-HSA-983168	5/260	0.17226878185641917	0.3204316932141585	0	0	1.731789548398545	3.0456971300360616	PSMD9;PSMB3;PSMD13;UBE2S;KLHL11
Macroautophagy Homo sapiens R-HSA-1632852	2/67	0.17522716503120378	0.321406133005283	0	0	2.7072802197802197	4.715194319956838	RRAGB;PRKAG2
Transcription of the HIV genome Homo sapiens R-HSA-167172	2/67	0.17522716503120378	0.321406133005283	0	0	2.7072802197802197	4.715194319956838	GTF2F2;GTF2E1
Signaling by PTK6 Homo sapiens R-HSA-8848021	2/67	0.17522716503120378	0.321406133005283	0	0	2.7072802197802197	4.715194319956838	SPRED3;ERBB3
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	1/17	0.17574133511114554	0.321406133005283	0	0	5.488333333333333	9.542795961300165	ABCA7
Trafficking of GluR2-containing AMPA receptors Homo sapiens R-HSA-416993	1/17	0.17574133511114554	0.321406133005283	0	0	5.488333333333333	9.542795961300165	AP2S1
Transport of Mature mRNA derived from an Intron-Containing Transcript Homo sapiens R-HSA-159236	2/68	0.1792722133801752	0.32676707790031934	0	0	2.6661255411255413	4.582669574860567	POM121;NUP88
Muscle contraction Homo sapiens R-HSA-397014	4/196	0.18189727154358554	0.3304467099708471	0	0	1.83765015015015	3.1319313956274937	FXYD3;TPM3;ATP2B4;KCNJ2
Loss of Nlp from mitotic centrosomes Homo sapiens R-HSA-380259	2/69	0.18333149803927562	0.33068700256666006	0	0	2.6261993603411513	4.4552403289478315	CETN2;CEP131
Loss of proteins required for interphase microtubule organization?from the centrosome Homo sapiens R-HSA-380284	2/69	0.18333149803927562	0.33068700256666006	0	0	2.6261993603411513	4.4552403289478315	CETN2;CEP131
Miscellaneous transport and binding events Homo sapiens R-HSA-5223345	1/18	0.1850633684088648	0.33068700256666006	0	0	5.165228758169935	8.714035232942257	CTNS
Activation of SMO Homo sapiens R-HSA-5635838	1/18	0.1850633684088648	0.33068700256666006	0	0	5.165228758169935	8.714035232942257	KIF3A
SHC1 events in ERBB2 signaling Homo sapiens R-HSA-1250196	1/18	0.1850633684088648	0.33068700256666006	0	0	5.165228758169935	8.714035232942257	ERBB3
trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992	2/70	0.1874041858297754	0.33170071193900186	0	0	2.5874474789915967	4.332648649592111	VAMP8;AP1S1
Clathrin derived vesicle budding Homo sapiens R-HSA-421837	2/70	0.1874041858297754	0.33170071193900186	0	0	2.5874474789915967	4.332648649592111	VAMP8;AP1S1
M Phase Homo sapiens R-HSA-68886	5/268	0.18745654913250012	0.33170071193900186	0	0	1.6784233435989195	2.810030122217534	PSMD9;POM121;PSMB3;PSMD13;NUP88
mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	3/134	0.19359921786343032	0.3373248562353631	0	0	2.0172183616882893	3.312202237949723	SF3A3;HNRNPA2B1;GTF2F2
Other semaphorin interactions Homo sapiens R-HSA-416700	1/19	0.19428043452777674	0.3373248562353631	0	0	4.878024691358025	7.992412359888833	PLXND1
Signaling by FGFR2 IIIa TM Homo sapiens R-HSA-8851708	1/19	0.19428043452777674	0.3373248562353631	0	0	4.878024691358025	7.992412359888833	GTF2F2
Phase 4 - resting membrane potential Homo sapiens R-HSA-5576886	1/19	0.19428043452777674	0.3373248562353631	0	0	4.878024691358025	7.992412359888833	KCNJ2
Transcriptional regulation by small RNAs Homo sapiens R-HSA-5578749	2/72	0.1955865221474766	0.3373248562353631	0	0	2.513265306122449	4.101026767815809	POM121;NUP88
ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	2/72	0.1955865221474766	0.3373248562353631	0	0	2.513265306122449	4.101026767815809	POM121;NUP88
Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	2/72	0.1955865221474766	0.3373248562353631	0	0	2.513265306122449	4.101026767815809	POM121;NUP88
AURKA Activation by TPX2 Homo sapiens R-HSA-8854518	2/72	0.1955865221474766	0.3373248562353631	0	0	2.513265306122449	4.101026767815809	CETN2;CEP131
Cardiac conduction Homo sapiens R-HSA-5576891	3/135	0.19647284885993427	0.3377845508790668	0	0	2.0018344883815735	3.257447198341402	FXYD3;ATP2B4;KCNJ2
Mitotic G1-G1/S phases Homo sapiens R-HSA-453279	3/136	0.19935694857875363	0.3416652106145306	0	0	1.9866819515155603	3.2038392370831668	PSMD9;PSMD13;PSMB3
Regulation of gene expression in beta cells Homo sapiens R-HSA-210745	1/20	0.20339371020785316	0.34711882665936056	0	0	4.621052631578947	7.3595425756815285	FOXO1
Transport of Mature Transcript to Cytoplasm Homo sapiens R-HSA-72202	2/74	0.20381288904769793	0.34711882665936056	0	0	2.443204365079365	3.8860458286862873	POM121;NUP88
Factors involved in megakaryocyte development and platelet production Homo sapiens R-HSA-983231	3/141	0.2139246055659514	0.3632053272069891	0	0	1.9142132969389745	2.951968884171985	KIF3A;IRF1;HMG20B
Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	7/432	0.21802780321433407	0.3690222135149443	0	0	1.4552027934461456	2.2164669403947257	SPRED3;PSMD9;DUSP5;DAGLA;ERBB3;PSMB3;PSMD13
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein Homo sapiens R-HSA-446193	2/78	0.22037365778220352	0.3718379055458233	0	0	2.3141447368421053	3.4999836111011824	ST6GAL2;ST6GALNAC4
mRNA Splicing Homo sapiens R-HSA-72172	3/144	0.22277291055663442	0.37472603781903013	0	0	1.8731991222211621	2.812800231465923	SF3A3;HNRNPA2B1;GTF2F2
Glucose metabolism Homo sapiens R-HSA-70326	2/79	0.22453217380169962	0.37652318375977323	0	0	2.2839749536178107	3.4116562255244696	GYS1;PGAM2
Axon guidance Homo sapiens R-HSA-422475	8/515	0.2285709060997053	0.3777611124482789	0	0	1.394567794003221	2.058254887211751	SPRED3;PSMD9;DUSP5;PLXND1;ERBB3;PSMB3;PSMD13;AP2S1
Regulation of HSF1-mediated heat shock response Homo sapiens R-HSA-3371453	2/80	0.22869664462374245	0.3777611124482789	0	0	2.2545787545787546	3.3263127176415286	POM121;NUP88
BBSome-mediated cargo-targeting to cilium Homo sapiens R-HSA-5620922	1/23	0.23012236574830935	0.3777611124482789	0	0	3.9903030303030302	5.8623301004779735	CCT8
Signaling by BMP Homo sapiens R-HSA-201451	1/23	0.23012236574830935	0.3777611124482789	0	0	3.9903030303030302	5.8623301004779735	SMAD5
MicroRNA (miRNA) biogenesis Homo sapiens R-HSA-203927	1/23	0.23012236574830935	0.3777611124482789	0	0	3.9903030303030302	5.8623301004779735	AGO4
Abortive elongation of HIV-1 transcript in the absence of Tat Homo sapiens R-HSA-167242	1/23	0.23012236574830935	0.3777611124482789	0	0	3.9903030303030302	5.8623301004779735	GTF2F2
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	1/23	0.23012236574830935	0.3777611124482789	0	0	3.9903030303030302	5.8623301004779735	DUSP5
Glutamate Neurotransmitter Release Cycle Homo sapiens R-HSA-210500	1/24	0.2388319864676454	0.3897108761223555	0	0	3.816618357487923	5.465378251218952	SLC17A7
Cytosolic tRNA aminoacylation Homo sapiens R-HSA-379716	1/24	0.2388319864676454	0.3897108761223555	0	0	3.816618357487923	5.465378251218952	CARS
G2/M Checkpoints Homo sapiens R-HSA-69481	3/150	0.24067759705682795	0.3915501205849888	0	0	1.7961929166285349	2.5583122053062968	PSMD9;PSMD13;PSMB3
Mitochondrial translation initiation Homo sapiens R-HSA-5368286	2/84	0.24540104364556853	0.3943178681667651	0	0	2.144163763066202	3.012253107304422	MRPL19;MRPL14
Mitochondrial translation termination Homo sapiens R-HSA-5419276	2/84	0.24540104364556853	0.3943178681667651	0	0	2.144163763066202	3.012253107304422	MRPL19;MRPL14
Basigin interactions Homo sapiens R-HSA-210991	1/25	0.2474435062624471	0.3943178681667651	0	0	3.6574074074074074	5.107836364061677	SLC7A5
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	1/25	0.2474435062624471	0.3943178681667651	0	0	3.6574074074074074	5.107836364061677	CCT8
Activation of G protein gated Potassium channels Homo sapiens R-HSA-1296041	1/25	0.2474435062624471	0.3943178681667651	0	0	3.6574074074074074	5.107836364061677	KCNJ2
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits Homo sapiens R-HSA-997272	1/25	0.2474435062624471	0.3943178681667651	0	0	3.6574074074074074	5.107836364061677	KCNJ2
G protein gated Potassium channels Homo sapiens R-HSA-1296059	1/25	0.2474435062624471	0.3943178681667651	0	0	3.6574074074074074	5.107836364061677	KCNJ2
The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	3/153	0.2497196982145238	0.3967849432271588	0	0	1.76	2.441852507221149	TIMMDC1;TACO1;NDUFS5
Cell junction organization Homo sapiens R-HSA-446728	2/86	0.2537724153714185	0.3985632107784974	0	0	2.0928996598639458	2.870029753697097	CLDN19;PLEC
WNT ligand biogenesis and trafficking Homo sapiens R-HSA-3238698	1/26	0.25595802527059464	0.3985632107784974	0	0	3.5109333333333335	4.784495651539905	WNT2B
Termination of O-glycan biosynthesis Homo sapiens R-HSA-977068	1/26	0.25595802527059464	0.3985632107784974	0	0	3.5109333333333335	4.784495651539905	ST6GALNAC4
Recycling pathway of L1 Homo sapiens R-HSA-437239	1/26	0.25595802527059464	0.3985632107784974	0	0	3.5109333333333335	4.784495651539905	AP2S1
Downregulation of TGF-beta receptor signaling Homo sapiens R-HSA-2173788	1/26	0.25595802527059464	0.3985632107784974	0	0	3.5109333333333335	4.784495651539905	PMEPA1
FGFR2 alternative splicing Homo sapiens R-HSA-6803529	1/26	0.25595802527059464	0.3985632107784974	0	0	3.5109333333333335	4.784495651539905	GTF2F2
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	1/26	0.25595802527059464	0.3985632107784974	0	0	3.5109333333333335	4.784495651539905	SPRED3
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	2/87	0.2579608033909649	0.4005374297665979	0	0	2.068172268907563	2.8022651151052362	CETN2;CEP131
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	5/305	0.26307629471442917	0.40135171048406165	0	0	1.468627450980392	1.9610746764349156	PSMD9;PSMB3;PSMD13;UBE2S;KLHL11
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	CCT8
Platelet calcium homeostasis Homo sapiens R-HSA-418360	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	ATP2B4
EGFR downregulation Homo sapiens R-HSA-182971	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	AP2S1
Effects of PIP2 hydrolysis Homo sapiens R-HSA-114508	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	DAGLA
RNA Polymerase III Transcription Initiation From Type 2 Promoter Homo sapiens R-HSA-76066	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	GTF3C3
RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-167160	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	GTF2F2
RNA Pol II CTD phosphorylation and interaction with CE Homo sapiens R-HSA-77075	1/27	0.26437663130968464	0.40135171048406165	0	0	3.3757264957264956	4.491000901612669	GTF2F2
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	2/89	0.26634014211684	0.40320938181577165	0	0	2.0204228243021345	2.6729811243215877	NUAK1;PRKAG2
Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	9/620	0.2688489609053981	0.40588001023114123	0	0	1.3007836364047758	1.7087165920258098	SPRED3;PSMD9;DUSP5;POM121;ERBB3;PSMB3;PSMD13;IRF1;NUP88
RNA Polymerase III Transcription Initiation From Type 1 Promoter Homo sapiens R-HSA-76061	1/28	0.2727004000348629	0.4105572320966859	0	0	3.2505349794238683	4.223685089497183	GTF3C3
Separation of Sister Chromatids Homo sapiens R-HSA-2467813	3/162	0.2771226175190775	0.41606563787299516	0	0	1.6596158727472714	2.129777096977787	PSMD9;PSMD13;PSMB3
mRNA Capping Homo sapiens R-HSA-72086	1/29	0.28093039508432643	0.4206238058268074	0	0	3.1342857142857143	3.9794406688293766	GTF2F2
Signaling by Interleukins Homo sapiens R-HSA-449147	6/392	0.28354863242370687	0.42338083471485	0	0	1.3698539802166745	1.7265250905999916	SPRED3;PSMD9;DUSP5;ERBB3;PSMB3;PSMD13
Tight junction interactions Homo sapiens R-HSA-420029	1/30	0.2890676682797404	0.4297646542780351	0	0	3.0260536398467432	3.75561844433175	CLDN19
Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226	3/166	0.2894011525138328	0.4297646542780351	0	0	1.618558969985419	2.0069184085430196	LAS1L;ISG20L2;RPL24
Formation of a pool of free 40S subunits Homo sapiens R-HSA-72689	2/96	0.2956389148301504	0.43073100431135364	0	0	1.8693009118541033	2.2779608442711803	EIF3M;RPL24
Amino acid transport across the plasma membrane Homo sapiens R-HSA-352230	1/31	0.29711325962528157	0.43073100431135364	0	0	2.925037037037037	3.549947411649274	SLC7A5
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	1/31	0.29711325962528157	0.43073100431135364	0	0	2.925037037037037	3.549947411649274	KCNJ2
Trafficking of AMPA receptors Homo sapiens R-HSA-399719	1/31	0.29711325962528157	0.43073100431135364	0	0	2.925037037037037	3.549947411649274	AP2S1
Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity Homo sapiens R-HSA-399721	1/31	0.29711325962528157	0.43073100431135364	0	0	2.925037037037037	3.549947411649274	AP2S1
Pausing and recovery of Tat-mediated HIV elongation Homo sapiens R-HSA-167238	1/31	0.29711325962528157	0.43073100431135364	0	0	2.925037037037037	3.549947411649274	GTF2F2
Tat-mediated HIV elongation arrest and recovery Homo sapiens R-HSA-167243	1/31	0.29711325962528157	0.43073100431135364	0	0	2.925037037037037	3.549947411649274	GTF2F2
Anchoring of the basal body to the plasma membrane Homo sapiens R-HSA-5620912	2/97	0.2998141236618879	0.43073100431135364	0	0	1.84953007518797	2.227930212721764	CETN2;CEP131
Metabolism of water-soluble vitamins and cofactors Homo sapiens R-HSA-196849	2/98	0.3039853444913025	0.43073100431135364	0	0	1.830171130952381	2.179323469990803	FLAD1;SLC52A3
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	CCT8
TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	PMEPA1
Regulation of beta-cell development Homo sapiens R-HSA-186712	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	FOXO1
HIV elongation arrest and recovery Homo sapiens R-HSA-167287	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	GTF2F2
Pausing and recovery of HIV elongation Homo sapiens R-HSA-167290	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	GTF2F2
Elongation arrest and recovery Homo sapiens R-HSA-112387	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	GTF2F2
Oncogene Induced Senescence Homo sapiens R-HSA-2559585	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	AGO4
Gluconeogenesis Homo sapiens R-HSA-70263	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	PGAM2
Glycolysis Homo sapiens R-HSA-70171	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	PGAM2
TRAF6 mediated IRF7 activation Homo sapiens R-HSA-933541	1/32	0.30506819754895875	0.43073100431135364	0	0	2.830537634408602	3.36047068892409	IRF1
Potassium Channels Homo sapiens R-HSA-1296071	2/99	0.3081521359011483	0.4317690049782175	0	0	1.8112113402061856	2.1320885663758786	KCNA4;KCNJ2
Cell Cycle Homo sapiens R-HSA-1640170	8/566	0.3102618586413891	0.4317690049782175	0	0	1.2637532471802966	1.4790192474647477	PSMD9;POM121;PSMB3;PSMD13;CETN2;CEP131;NUP88;CDK11B
Mitotic Anaphase Homo sapiens R-HSA-68882	3/173	0.3109765714955434	0.4317690049782175	0	0	1.5513584806119758	1.812045195373933	PSMD9;PSMD13;PSMB3
Generic Transcription Pathway Homo sapiens R-HSA-212436	11/812	0.31231644446315804	0.4317690049782175	0	0	1.2118746915193217	1.4103050661522956	L3MBTL1;NUAK1;RRAGB;AGO4;EHMT2;TACO1;PRKAG2;ARID3A;MED16;GTF2F2;MED7
Sphingolipid de novo biosynthesis Homo sapiens R-HSA-1660661	1/33	0.31293349902090994	0.4317690049782175	0	0	2.7419444444444445	3.185493920000528	FA2H
Smooth Muscle Contraction Homo sapiens R-HSA-445355	1/33	0.31293349902090994	0.4317690049782175	0	0	2.7419444444444445	3.185493920000528	TPM3
Formation of the Early Elongation Complex Homo sapiens R-HSA-113418	1/33	0.31293349902090994	0.4317690049782175	0	0	2.7419444444444445	3.185493920000528	GTF2F2
Formation of the HIV-1 Early Elongation Complex Homo sapiens R-HSA-167158	1/33	0.31293349902090994	0.4317690049782175	0	0	2.7419444444444445	3.185493920000528	GTF2F2
FGFR2 mutant receptor activation Homo sapiens R-HSA-1839126	1/33	0.31293349902090994	0.4317690049782175	0	0	2.7419444444444445	3.185493920000528	GTF2F2
Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	3/174	0.31406440184079687	0.4322350984930159	0	0	1.5422075367791677	1.7861187822018483	PSMD9;PSMD13;PSMB3
Cell surface interactions at the vascular wall Homo sapiens R-HSA-202733	2/101	0.3164707163643456	0.43444972397624265	0	0	1.7744408369408369	2.041537772064177	SLC7A5;MERTK
Striated Muscle Contraction Homo sapiens R-HSA-390522	1/34	0.3207101695881165	0.43806276297123686	0	0	2.6587205387205386	3.0235434237158354	TPM3
HSF1-dependent transactivation Homo sapiens R-HSA-3371571	1/34	0.3207101695881165	0.43806276297123686	0	0	2.6587205387205386	3.0235434237158354	AKT1S1
rRNA processing Homo sapiens R-HSA-72312	3/180	0.33260038595541114	0.4531680258642477	0	0	1.4894732841833245	1.6396323762802465	LAS1L;ISG20L2;RPL24
RNA Polymerase III Transcription Initiation Homo sapiens R-HSA-76046	1/36	0.33600158439262134	0.45596175074500495	0	0	2.5065396825396826	2.733730944404206	GTF3C3
L13a-mediated translational silencing of Ceruloplasmin expression Homo sapiens R-HSA-156827	2/106	0.3371607074316275	0.45596175074500495	0	0	1.6887019230769231	1.8359492762438367	EIF3M;RPL24
3' -UTR-mediated translational regulation Homo sapiens R-HSA-157279	2/106	0.3371607074316275	0.45596175074500495	0	0	1.6887019230769231	1.8359492762438367	EIF3M;RPL24
Cell Cycle Checkpoints Homo sapiens R-HSA-69620	3/182	0.3387776600274289	0.45701441761125927	0	0	1.4726808126863242	1.5940462894784537	PSMD9;PSMD13;PSMB3
Mitotic Prophase Homo sapiens R-HSA-68875	2/107	0.3412773815647766	0.45811865259311146	0	0	1.672534013605442	1.7980739093608162	POM121;NUP88
GTP hydrolysis and joining of the 60S ribosomal subunit Homo sapiens R-HSA-72706	2/107	0.3412773815647766	0.45811865259311146	0	0	1.672534013605442	1.7980739093608162	EIF3M;RPL24
Apoptotic cleavage of cellular proteins Homo sapiens R-HSA-111465	1/37	0.34351828414879454	0.45999377115747675	0	0	2.43679012345679	2.603746652005683	PLEC
DNA Damage Recognition in GG-NER Homo sapiens R-HSA-5696394	1/38	0.3509502642312723	0.46879385785794947	0	0	2.370810810810811	2.482501516807005	CETN2
Association of TriC/CCT with target proteins during biosynthesis Homo sapiens R-HSA-390471	1/39	0.3582984753889337	0.47396278904604094	0	0	2.3083040935672514	2.3692177220941355	CCT8
GABA B receptor activation Homo sapiens R-HSA-977444	1/39	0.3582984753889337	0.47396278904604094	0	0	2.3083040935672514	2.3692177220941355	KCNJ2
Activation of GABAB receptors Homo sapiens R-HSA-991365	1/39	0.3582984753889337	0.47396278904604094	0	0	2.3083040935672514	2.3692177220941355	KCNJ2
Gamma carboxylation, hypusine formation and arylsulfatase activation Homo sapiens R-HSA-163841	1/39	0.3582984753889337	0.47396278904604094	0	0	2.3083040935672514	2.3692177220941355	DPH2
PKMTs methylate histone lysines Homo sapiens R-HSA-3214841	1/40	0.36556385759361026	0.48123744538289276	0	0	2.249002849002849	2.2632037323576952	EHMT2
Negative regulation of MAPK pathway Homo sapiens R-HSA-5675221	1/40	0.36556385759361026	0.48123744538289276	0	0	2.249002849002849	2.2632037323576952	DUSP5
Cap-dependent Translation Initiation Homo sapiens R-HSA-72737	2/114	0.3698526212605849	0.4836840489595608	0	0	1.5674426020408163	1.5590578399681283	EIF3M;RPL24
Eukaryotic Translation Initiation Homo sapiens R-HSA-72613	2/114	0.3698526212605849	0.4836840489595608	0	0	1.5674426020408163	1.5590578399681283	EIF3M;RPL24
Elastic fibre formation Homo sapiens R-HSA-1566948	1/41	0.3727473404825973	0.4836840489595608	0	0	2.1926666666666668	2.163842879771955	FBN1
RNA Polymerase III Abortive And Retractive Initiation Homo sapiens R-HSA-749476	1/41	0.3727473404825973	0.4836840489595608	0	0	2.1926666666666668	2.163842879771955	GTF3C3
RNA Polymerase III Transcription Homo sapiens R-HSA-74158	1/41	0.3727473404825973	0.4836840489595608	0	0	2.1926666666666668	2.163842879771955	GTF3C3
Pre-NOTCH Transcription and Translation Homo sapiens R-HSA-1912408	1/41	0.3727473404825973	0.4836840489595608	0	0	2.1926666666666668	2.163842879771955	AGO4
RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription Homo sapiens R-HSA-504046	2/116	0.3779298309268369	0.4880680313545714	0	0	1.5397869674185463	1.4982846782597146	GTF3C3;EHMT2
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding Homo sapiens R-HSA-6814122	1/42	0.37984984312861403	0.4880680313545714	0	0	2.139078590785908	2.0705836985893584	CCT8
BMAL1:CLOCK,NPAS2 activates circadian gene expression Homo sapiens R-HSA-1368108	1/42	0.37984984312861403	0.4880680313545714	0	0	2.139078590785908	2.0705836985893584	BHLHE40
tRNA Aminoacylation Homo sapiens R-HSA-379724	1/42	0.37984984312861403	0.4880680313545714	0	0	2.139078590785908	2.0705836985893584	CARS
Interferon Signaling Homo sapiens R-HSA-913531	3/196	0.3818448664548901	0.4880680313545714	0	0	1.3648783661330421	1.314024174213175	POM121;IRF1;NUP88
Voltage gated Potassium channels Homo sapiens R-HSA-1296072	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	KCNA4
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression Homo sapiens R-HSA-427389	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	EHMT2
HIV Transcription Elongation Homo sapiens R-HSA-167169	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	GTF2F2
Tat-mediated elongation of the HIV-1 transcript Homo sapiens R-HSA-167246	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	GTF2F2
Formation of HIV-1 elongation complex containing HIV-1 Tat Homo sapiens R-HSA-167200	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	GTF2F2
Formation of Incision Complex in GG-NER Homo sapiens R-HSA-5696395	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	CETN2
Signaling by FGFR2 in disease Homo sapiens R-HSA-5655253	1/43	0.3868722743948162	0.4880680313545714	0	0	2.088042328042328	1.982931698685834	GTF2F2
TCF dependent signaling in response to WNT Homo sapiens R-HSA-201681	3/199	0.3910059056278042	0.4900216108331138	0	0	1.3437814587718495	1.2618546174923784	PSMD9;PSMB3;PSMD13
Intra-Golgi traffic Homo sapiens R-HSA-6811438	1/44	0.3938155331099153	0.4900216108331138	0	0	2.0393798449612404	1.9004423400359332	RIC1
Kinesins Homo sapiens R-HSA-983189	1/44	0.3938155331099153	0.4900216108331138	0	0	2.0393798449612404	1.9004423400359332	KIF3A
Formation of HIV elongation complex in the absence of HIV Tat Homo sapiens R-HSA-167152	1/44	0.3938155331099153	0.4900216108331138	0	0	2.0393798449612404	1.9004423400359332	GTF2F2
RNA Polymerase II Transcription Elongation Homo sapiens R-HSA-75955	1/44	0.3938155331099153	0.4900216108331138	0	0	2.0393798449612404	1.9004423400359332	GTF2F2
Formation of RNA Pol II elongation complex Homo sapiens R-HSA-112382	1/44	0.3938155331099153	0.4900216108331138	0	0	2.0393798449612404	1.9004423400359332	GTF2F2
Metabolism of carbohydrates Homo sapiens R-HSA-71387	4/282	0.39500598503177137	0.49038328437885054	0	0	1.26359452978158	1.173695291060701	GYS1;POM121;PGAM2;NUP88
NRAGE signals death through JNK Homo sapiens R-HSA-193648	1/45	0.4006805079132066	0.49405175749479097	0	0	1.992929292929293	1.8227150108254047	PLEKHG2
Diseases of metabolism Homo sapiens R-HSA-5668914	1/45	0.4006805079132066	0.49405175749479097	0	0	1.992929292929293	1.8227150108254047	GYS1
Signaling by ERBB2 Homo sapiens R-HSA-1227986	1/45	0.4006805079132066	0.49405175749479097	0	0	1.992929292929293	1.8227150108254047	ERBB3
Rho GTPase cycle Homo sapiens R-HSA-194840	2/122	0.4018948147114186	0.49443041538989413	0	0	1.4623511904761906	1.333027986802519	PLEKHG2;RHOJ
RNA Polymerase II Transcription Homo sapiens R-HSA-73857	2/124	0.40978749940559317	0.5030049260721808	0	0	1.438231850117096	1.2830704330298441	GTF2F2;GTF2E1
RNA Polymerase I Transcription Initiation Homo sapiens R-HSA-73762	1/47	0.4141791109132985	0.507253068421905	0	0	1.906086956521739	1.6801332399503977	EHMT2
