Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cell-extracellular matrix interactions Homo sapiens R-HSA-446353	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	RSU1
Sema3A PAK dependent Axon repulsion Homo sapiens R-HSA-399954	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	PAK3
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition) Homo sapiens R-HSA-2173791	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	UBA52
Acyl chain remodelling of PI Homo sapiens R-HSA-1482922	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	MBOAT7
Translesion synthesis by REV1 Homo sapiens R-HSA-110312	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	UBA52
Spry regulation of FGF signaling Homo sapiens R-HSA-1295596	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	UBA52
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1 Homo sapiens R-HSA-450321	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	IRAK1
MAP3K8 (TPL2)-dependent MAPK1/3 activation Homo sapiens R-HSA-5684264	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	UBA52
Polo-like kinase mediated events Homo sapiens R-HSA-156711	1/16	0.20136866558685315	0.4988490892794988	0	0	4.725659472422063	7.573426430446704	CENPF
Cleavage of Growing Transcript in the Termination Region Homo sapiens R-HSA-109688	2/60	0.20404360833730525	0.4988490892794988	0	0	2.4477779160961037	3.890550948953069	EIF4A3;SNRPG
RNA Polymerase II Transcription Termination Homo sapiens R-HSA-73856	2/60	0.20404360833730525	0.4988490892794988	0	0	2.4477779160961037	3.890550948953069	EIF4A3;SNRPG
Post-Elongation Processing of the Transcript Homo sapiens R-HSA-76044	2/60	0.20404360833730525	0.4988490892794988	0	0	2.4477779160961037	3.890550948953069	EIF4A3;SNRPG
MAP kinase activation in TLR cascade Homo sapiens R-HSA-450294	2/60	0.20404360833730525	0.4988490892794988	0	0	2.4477779160961037	3.890550948953069	IRAK1;UBA52
Cell death signalling via NRAGE, NRIF and NADE Homo sapiens R-HSA-204998	2/61	0.20914675669245097	0.5027540661180049	0	0	2.4061677782536868	3.7649766522922357	NGFR;UBA52
TP53 Regulates Transcription of DNA Repair Genes Homo sapiens R-HSA-6796648	2/61	0.20914675669245097	0.5027540661180049	0	0	2.4061677782536868	3.7649766522922357	POLR2J;POLR2L
ABC transporters in lipid homeostasis Homo sapiens R-HSA-1369062	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	ABCA2
Hyaluronan metabolism Homo sapiens R-HSA-2142845	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	CHP1
Acyl chain remodelling of PS Homo sapiens R-HSA-1482801	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	LPCAT3
Mitochondrial Fatty Acid Beta-Oxidation Homo sapiens R-HSA-77289	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	ACADVL
Metabolism of porphyrins Homo sapiens R-HSA-189445	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	BLVRB
Translesion synthesis by POLK Homo sapiens R-HSA-5655862	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	UBA52
Translesion synthesis by POLI Homo sapiens R-HSA-5656121	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	UBA52
activated TAK1 mediates p38 MAPK activation Homo sapiens R-HSA-450302	1/17	0.21251847664906087	0.5027540661180049	0	0	4.430080935251799	6.860983056947853	IRAK1
Diseases associated with O-glycosylation of proteins Homo sapiens R-HSA-3906995	2/62	0.21426288118634362	0.5052456972490876	0	0	2.365944645006017	3.644859810950093	DAG1;ADAMTS8
Epigenetic regulation of gene expression Homo sapiens R-HSA-212165	3/115	0.21670446719890035	0.5093600177569008	0	0	1.9030473602484472	2.9101795229100356	KAT2A;POLR1C;POLR2L
Synthesis of substrates in N-glycan biosythesis Homo sapiens R-HSA-446219	2/63	0.21939063276530033	0.5107469826478807	0	0	2.327040303012369	3.529890755935749	DPM3;DOLK
Signaling by FGFR in disease Homo sapiens R-HSA-1226099	2/63	0.21939063276530033	0.5107469826478807	0	0	2.327040303012369	3.529890755935749	POLR2J;POLR2L
Asymmetric localization of PCP proteins Homo sapiens R-HSA-4608870	2/63	0.21939063276530033	0.5107469826478807	0	0	2.327040303012369	3.529890755935749	DVL2;UBA52
RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription Homo sapiens R-HSA-504046	3/116	0.22034937865785503	0.5113504628536255	0	0	1.8861100423239707	2.85281859505129	KAT2A;POLR1C;POLR2L
cGMP effects Homo sapiens R-HSA-418457	1/18	0.22351317364894482	0.515419968256715	0	0	4.169276343630978	6.2467638903387455	KCNMB2
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha Homo sapiens R-HSA-1234176	1/18	0.22351317364894482	0.515419968256715	0	0	4.169276343630978	6.2467638903387455	UBA52
TCR signaling Homo sapiens R-HSA-202403	3/118	0.22767608648481955	0.5233573949459294	0	0	1.8531190926275993	2.7423036978903665	UBE2V1;PAK3;UBA52
GABA synthesis, release, reuptake and degradation Homo sapiens R-HSA-888590	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	DNAJC5
Ephrin signaling Homo sapiens R-HSA-3928664	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	PAK3
Prostacyclin signalling through prostacyclin receptor Homo sapiens R-HSA-392851	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	GNG12
Signaling by NODAL Homo sapiens R-HSA-1181150	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	GDF1
Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	UBA52
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	UBA52
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants Homo sapiens R-HSA-1236382	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	UBA52
Signaling by Ligand-Responsive EGFR Variants in Cancer Homo sapiens R-HSA-5637815	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	UBA52
Signaling by EGFR in Cancer Homo sapiens R-HSA-1643713	1/19	0.2343549068231997	0.5233573949459294	0	0	3.9374500399680255	5.712919565789228	UBA52
O-linked glycosylation of mucins Homo sapiens R-HSA-913709	2/66	0.23483067789639514	0.5233573949459294	0	0	2.2176218411552346	3.2130913160988364	GALNT18;B4GALT5
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	3/121	0.23875077081765317	0.5304766366799527	0	0	1.8057295504789979	2.586409764020148	CHP1;HS3ST5;B4GALT5
Signaling by NOTCH Homo sapiens R-HSA-157118	3/122	0.2424629043138856	0.5370920698589405	0	0	1.7904640116916333	2.536920189657595	KAT2A;MIB2;UBA52
G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	1/20	0.24504579671381618	0.5381718157847242	0	0	3.7300265051117	5.245574173234264	GNG12
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis Homo sapiens R-HSA-163560	1/20	0.24504579671381618	0.5381718157847242	0	0	3.7300265051117	5.245574173234264	FABP7
Amyloid fiber formation Homo sapiens R-HSA-977225	2/68	0.24515898037799339	0.5381718157847242	0	0	2.1502023848594245	3.0228585380928696	CALCA;UBA52
C-type lectin receptors (CLRs) Homo sapiens R-HSA-5621481	3/123	0.2461845058319041	0.5388050112668321	0	0	1.7754528985507247	2.488606166957773	UBE2V1;PAK3;UBA52
Signaling by Rho GTPases Homo sapiens R-HSA-194315	7/367	0.2533275561599947	0.5463005268241561	0	0	1.3840584150326798	1.9004117719801188	SEC13;CENPF;RPS27;ARPC1B;DVL2;TAX1BP3;PAK3
Regulation of FZD by ubiquitination Homo sapiens R-HSA-4641263	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	UBA52
CD209 (DC-SIGN) signaling Homo sapiens R-HSA-5621575	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	PAK3
RHO GTPases activate PAKs Homo sapiens R-HSA-5627123	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	PAK3
VxPx cargo-targeting to cilium Homo sapiens R-HSA-5620916	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	RHO
Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	GNG12
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain Homo sapiens R-HSA-6804115	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	CNOT6
Mitochondrial tRNA aminoacylation Homo sapiens R-HSA-379726	1/21	0.2555879345743658	0.5463005268241561	0	0	3.5433453237410073	4.833791870244161	RARS2
Costimulation by the CD28 family Homo sapiens R-HSA-388841	2/72	0.26585772777517436	0.5508041155833213	0	0	2.0269210933470863	2.6852528447185025	PAK3;MTOR
Transcriptional regulation by small RNAs Homo sapiens R-HSA-5578749	2/72	0.26585772777517436	0.5508041155833213	0	0	2.0269210933470863	2.6852528447185025	POLR2J;POLR2L
ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	2/72	0.26585772777517436	0.5508041155833213	0	0	2.0269210933470863	2.6852528447185025	EIF4A3;UBA52
Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	2/72	0.26585772777517436	0.5508041155833213	0	0	2.0269210933470863	2.6852528447185025	EIF4A3;UBA52
TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	2/72	0.26585772777517436	0.5508041155833213	0	0	2.0269210933470863	2.6852528447185025	IRAK1;UBA52
Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977	1/22	0.26598338276458605	0.5508041155833213	0	0	3.3744433025008567	4.468847623560201	TUBB4B
ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	1/22	0.26598338276458605	0.5508041155833213	0	0	3.3744433025008567	4.468847623560201	GNG12
Intrinsic Pathway of Fibrin Clot Formation Homo sapiens R-HSA-140837	1/22	0.26598338276458605	0.5508041155833213	0	0	3.3744433025008567	4.468847623560201	SERPING1
CD28 dependent PI3K/Akt signaling Homo sapiens R-HSA-389357	1/22	0.26598338276458605	0.5508041155833213	0	0	3.3744433025008567	4.468847623560201	MTOR
Pink/Parkin Mediated Mitophagy Homo sapiens R-HSA-5205685	1/22	0.26598338276458605	0.5508041155833213	0	0	3.3744433025008567	4.468847623560201	UBA52
Mitophagy Homo sapiens R-HSA-5205647	1/22	0.26598338276458605	0.5508041155833213	0	0	3.3744433025008567	4.468847623560201	UBA52
NoRC negatively regulates rRNA expression Homo sapiens R-HSA-427413	2/73	0.2710348814625209	0.5596793738675221	0	0	1.998271215742106	2.60875856375195	POLR1C;POLR2L
The canonical retinoid cycle in rods (twilight vision) Homo sapiens R-HSA-2453902	1/23	0.2762341751180707	0.5609088389203046	0	0	3.220896010464356	4.1437030491477325	RHO
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	1/23	0.2762341751180707	0.5609088389203046	0	0	3.220896010464356	4.1437030491477325	GNG12
Acyl chain remodelling of PE Homo sapiens R-HSA-1482839	1/23	0.2762341751180707	0.5609088389203046	0	0	3.220896010464356	4.1437030491477325	LPCAT3
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	1/23	0.2762341751180707	0.5609088389203046	0	0	3.220896010464356	4.1437030491477325	UBA52
Downregulation of SMAD2/3:SMAD4 transcriptional activity Homo sapiens R-HSA-2173795	1/23	0.2762341751180707	0.5609088389203046	0	0	3.220896010464356	4.1437030491477325	UBA52
APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048	1/23	0.2762341751180707	0.5609088389203046	0	0	3.220896010464356	4.1437030491477325	UBA52
Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203	4/193	0.2833910958490953	0.5681241120196976	0	0	1.5031842231842232	1.8954061310312158	EIF4A3;SNRPG;POLR2J;POLR2L
Post-Elongation Processing of Intronless pre-mRNA Homo sapiens R-HSA-112297	1/24	0.28634231746557093	0.5681241120196976	0	0	3.0807006568658117	3.8526234091511773	SNRPG
Processing of Capped Intronless Pre-mRNA Homo sapiens R-HSA-75067	1/24	0.28634231746557093	0.5681241120196976	0	0	3.0807006568658117	3.8526234091511773	SNRPG
Negative epigenetic regulation of rRNA expression Homo sapiens R-HSA-5250941	2/76	0.2865561064556042	0.5681241120196976	0	0	1.9169675090252707	2.3958661109787234	POLR1C;POLR2L
RNA polymerase II transcribes snRNA genes Homo sapiens R-HSA-6807505	2/77	0.29172327771551154	0.5681241120196976	0	0	1.8913116726835137	2.3300006682873025	POLR2J;POLR2L
Signaling by Hedgehog Homo sapiens R-HSA-5358351	3/136	0.29521317307078937	0.5681241120196976	0	0	1.6008499509643674	1.9531290899469342	IFT122;UBA52;WDR35
Basigin interactions Homo sapiens R-HSA-210991	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	SLC3A2
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	GNG12
Activation of G protein gated Potassium channels Homo sapiens R-HSA-1296041	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	GNG12
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits Homo sapiens R-HSA-997272	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	GNG12
G protein gated Potassium channels Homo sapiens R-HSA-1296059	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	GNG12
Post-translational modification: synthesis of GPI-anchored proteins Homo sapiens R-HSA-163125	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	DPM3
Nitric oxide stimulates guanylate cyclase Homo sapiens R-HSA-392154	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	KCNMB2
Antigen Presentation: Folding, assembly and peptide loading of class I MHC Homo sapiens R-HSA-983170	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	SEC13
TRP channels Homo sapiens R-HSA-3295583	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	TRPV1
Constitutive Signaling by AKT1 E17K in Cancer Homo sapiens R-HSA-5674400	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	MTOR
Acyl chain remodelling of PC Homo sapiens R-HSA-1482788	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	LPCAT3
Synthesis and interconversion of nucleotide di- and triphosphates Homo sapiens R-HSA-499943	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	NME2
Budding and maturation of HIV virion Homo sapiens R-HSA-162588	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	UBA52
APC-Cdc20 mediated degradation of Nek2A Homo sapiens R-HSA-179409	1/25	0.296309787832745	0.5681241120196976	0	0	2.9521882494004794	3.59089356140743	UBA52
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein Homo sapiens R-HSA-446193	2/78	0.29688565087759844	0.5681241120196976	0	0	1.8663309899296978	2.266487710708653	DPM3;DOLK
COPI-mediated anterograde transport Homo sapiens R-HSA-6807878	2/78	0.29688565087759844	0.5681241120196976	0	0	1.8663309899296978	2.266487710708653	DCTN6;RAB1A
Glucose metabolism Homo sapiens R-HSA-70326	2/79	0.3020423569068473	0.5752886131328816	0	0	1.8419991560785784	2.2052193165827743	SLC25A10;UBA52
Downregulation of TGF-beta receptor signaling Homo sapiens R-HSA-2173788	1/26	0.30613853694759363	0.5752886131328816	0	0	2.833956834532374	3.354604424996389	UBA52
Insulin receptor recycling Homo sapiens R-HSA-77387	1/26	0.30613853694759363	0.5752886131328816	0	0	2.833956834532374	3.354604424996389	ATP6V1G2
Attenuation phase Homo sapiens R-HSA-3371568	1/26	0.30613853694759363	0.5752886131328816	0	0	2.833956834532374	3.354604424996389	MRPL18
Regulation of Hypoxia-inducible Factor (HIF) by oxygen Homo sapiens R-HSA-1234174	1/26	0.30613853694759363	0.5752886131328816	0	0	2.833956834532374	3.354604424996389	UBA52
Cellular response to hypoxia Homo sapiens R-HSA-2262749	1/26	0.30613853694759363	0.5752886131328816	0	0	2.833956834532374	3.354604424996389	UBA52
TAK1 activates NFkB by phosphorylation and activation of IKKs complex Homo sapiens R-HSA-445989	1/26	0.30613853694759363	0.5752886131328816	0	0	2.833956834532374	3.354604424996389	IRAK1
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	2/81	0.3123354155779186	0.5844862967245081	0	0	1.7951834757574372	2.089014832191429	RAB1A;USE1
Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854	1/27	0.315830488654146	0.5844862967245081	0	0	2.7248201438848922	3.1404904694524363	B4GALT5
Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	1/27	0.315830488654146	0.5844862967245081	0	0	2.7248201438848922	3.1404904694524363	KCNIP4
EGFR downregulation Homo sapiens R-HSA-182971	1/27	0.315830488654146	0.5844862967245081	0	0	2.7248201438848922	3.1404904694524363	UBA52
Peroxisomal lipid metabolism Homo sapiens R-HSA-390918	1/27	0.315830488654146	0.5844862967245081	0	0	2.7248201438848922	3.1404904694524363	PECR
Pyruvate metabolism Homo sapiens R-HSA-70268	1/27	0.315830488654146	0.5844862967245081	0	0	2.7248201438848922	3.1404904694524363	HAGH
G-protein activation Homo sapiens R-HSA-202040	1/28	0.3253875400567389	0.5952363432818502	0	0	2.623767652544631	2.9458046334546464	GNG12
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	1/28	0.3253875400567389	0.5952363432818502	0	0	2.623767652544631	2.9458046334546464	GNG12
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	1/28	0.3253875400567389	0.5952363432818502	0	0	2.623767652544631	2.9458046334546464	UBA52
Endosomal Sorting Complex Required For Transport (ESCRT) Homo sapiens R-HSA-917729	1/28	0.3253875400567389	0.5952363432818502	0	0	2.623767652544631	2.9458046334546464	UBA52
Beta-catenin independent WNT signaling Homo sapiens R-HSA-3858494	3/144	0.32571072135805756	0.5952363432818502	0	0	1.509404872032069	1.6931683483063271	DVL2;GNG12;UBA52
COPI-independent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811436	1/29	0.3348115622311917	0.6058100296806959	0	0	2.5299331963001026	2.768221041975584	DCTN6
Transferrin endocytosis and recycling Homo sapiens R-HSA-917977	1/29	0.3348115622311917	0.6058100296806959	0	0	2.5299331963001026	2.768221041975584	ATP6V1G2
HSF1 activation Homo sapiens R-HSA-3371511	1/29	0.3348115622311917	0.6058100296806959	0	0	2.5299331963001026	2.768221041975584	MRPL18
Negative regulation of FGFR3 signaling Homo sapiens R-HSA-5654732	1/29	0.3348115622311917	0.6058100296806959	0	0	2.5299331963001026	2.768221041975584	UBA52
Unfolded Protein Response (UPR) Homo sapiens R-HSA-381119	2/86	0.33791273625138674	0.608409384728482	0	0	1.6878975416881554	1.831314134054701	ACADVL;ASNA1
Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531	2/86	0.33791273625138674	0.608409384728482	0	0	1.6878975416881554	1.831314134054701	HSPB1;UBA52
Platelet homeostasis Homo sapiens R-HSA-418346	2/87	0.34299571086965147	0.6090564565877805	0	0	1.6679549798258653	1.7847741042609448	KCNMB2;GNG12
Metabolism of nucleotides Homo sapiens R-HSA-15869	2/87	0.34299571086965147	0.6090564565877805	0	0	1.6679549798258653	1.7847741042609448	NME2;ITPA
Regulation of PLK1 Activity at G2/M Transition Homo sapiens R-HSA-2565942	2/87	0.34299571086965147	0.6090564565877805	0	0	1.6679549798258653	1.7847741042609448	TUBB4B;UBA52
Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	1/30	0.3441044002335887	0.6090564565877805	0	0	2.4425700818655423	2.605758625280671	GNG12
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	1/30	0.3441044002335887	0.6090564565877805	0	0	2.4425700818655423	2.605758625280671	GNG12
Molecules associated with elastic fibres Homo sapiens R-HSA-2129379	1/30	0.3441044002335887	0.6090564565877805	0	0	2.4425700818655423	2.605758625280671	FBLN2
Termination of translesion DNA synthesis Homo sapiens R-HSA-5656169	1/30	0.3441044002335887	0.6090564565877805	0	0	2.4425700818655423	2.605758625280671	UBA52
Diseases of glycosylation Homo sapiens R-HSA-3781865	2/88	0.34806626092521287	0.6116491018719722	0	0	1.6484761984720007	1.7397398175619783	DAG1;ADAMTS8
Regulation of TP53 Activity Homo sapiens R-HSA-5633007	3/151	0.3524016632267871	0.6116491018719722	0	0	1.4375	1.499289018751537	TAF9B;UBA52;MTOR
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	2/89	0.35312374490996207	0.6116491018719722	0	0	1.6294452051952364	1.6961493657691615	TAF9B;UBA52
Amino acid transport across the plasma membrane Homo sapiens R-HSA-352230	1/31	0.35326787370848106	0.6116491018719722	0	0	2.361031175059952	2.4567206066843066	SLC3A2
HS-GAG biosynthesis Homo sapiens R-HSA-2022928	1/31	0.35326787370848106	0.6116491018719722	0	0	2.361031175059952	2.4567206066843066	HS3ST5
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	1/31	0.35326787370848106	0.6116491018719722	0	0	2.361031175059952	2.4567206066843066	GNG12
Disassembly of the destruction complex and recruitment of AXIN to the membrane Homo sapiens R-HSA-4641262	1/31	0.35326787370848106	0.6116491018719722	0	0	2.361031175059952	2.4567206066843066	DVL2
Negative regulation of FGFR4 signaling Homo sapiens R-HSA-5654733	1/31	0.35326787370848106	0.6116491018719722	0	0	2.361031175059952	2.4567206066843066	UBA52
Regulation of TNFR1 signaling Homo sapiens R-HSA-5357905	1/31	0.35326787370848106	0.6116491018719722	0	0	2.361031175059952	2.4567206066843066	UBA52
Metabolism of carbohydrates Homo sapiens R-HSA-71387	5/282	0.3580409142236729	0.6116491018719722	0	0	1.2809296687659755	1.3156531276097985	CHP1;SLC25A10;HS3ST5;UBA52;B4GALT5
Extracellular matrix organization Homo sapiens R-HSA-1474244	5/283	0.36080344115544255	0.6116491018719722	0	0	1.2762563671690386	1.3010437586909918	PCOLCE2;DAG1;ADAM9;ADAMTS8;FBLN2
Signaling by Robo receptor Homo sapiens R-HSA-376176	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	PAK3
Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	B4GALT5
Signal amplification Homo sapiens R-HSA-392518	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	GNG12
Thrombin signalling through proteinase activated receptors (PARs) Homo sapiens R-HSA-456926	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	GNG12
TGF-beta receptor signaling activates SMADs Homo sapiens R-HSA-2173789	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	UBA52
Oncogene Induced Senescence Homo sapiens R-HSA-2559585	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	UBA52
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription Homo sapiens R-HSA-2173796	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	UBA52
Gluconeogenesis Homo sapiens R-HSA-70263	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	SLC25A10
Negative regulation of FGFR1 signaling Homo sapiens R-HSA-5654726	1/32	0.3623037771690341	0.6116491018719722	0	0	2.2847528428869808	2.3196461723018893	UBA52
PCP/CE pathway Homo sapiens R-HSA-4086400	2/91	0.36319704917536244	0.6117443385879953	0	0	1.5926662069525006	1.6130678737353856	DVL2;UBA52
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	1/33	0.37121388020800067	0.622379234935891	0	0	2.21324190647482	2.1932715723710996	GNG12
Inactivation, recovery and regulation of the phototransduction cascade Homo sapiens R-HSA-2514859	1/33	0.37121388020800067	0.622379234935891	0	0	2.21324190647482	2.1932715723710996	RHO
Interferon gamma signaling Homo sapiens R-HSA-877300	2/93	0.3732108876273228	0.6242955580219061	0	0	1.557503867973182	1.5350939365229894	TRIM68;TRIM45
HIV Infection Homo sapiens R-HSA-162906	4/222	0.3747171793073883	0.6253841508531982	0	0	1.3012844036697249	1.2773195936290713	TAF9B;UBA52;POLR2J;POLR2L
PLC-gamma1 signalling Homo sapiens R-HSA-167021	1/34	0.3799999281110667	0.6256305122729499	0	0	2.146064966208851	2.076498586619172	NTRK1
The phototransduction cascade Homo sapiens R-HSA-2514856	1/34	0.3799999281110667	0.6256305122729499	0	0	2.146064966208851	2.076498586619172	RHO
ROS, RNS production in response to bacteria Homo sapiens R-HSA-1222556	1/34	0.3799999281110667	0.6256305122729499	0	0	2.146064966208851	2.076498586619172	ATP6V1G2
Signaling by WNT in cancer Homo sapiens R-HSA-4791275	1/34	0.3799999281110667	0.6256305122729499	0	0	2.146064966208851	2.076498586619172	PORCN
Negative regulation of FGFR2 signaling Homo sapiens R-HSA-5654727	1/34	0.3799999281110667	0.6256305122729499	0	0	2.146064966208851	2.076498586619172	UBA52
Negative regulators of RIG-I/MDA5 signaling Homo sapiens R-HSA-936440	1/34	0.3799999281110667	0.6256305122729499	0	0	2.146064966208851	2.076498586619172	UBA52
EPH-Ephrin signaling Homo sapiens R-HSA-2682334	2/95	0.3831608266421182	0.6294169983716594	0	0	1.5238538876596406	1.4618337430796304	ARPC1B;PAK3
Cellular response to heat stress Homo sapiens R-HSA-3371556	2/96	0.38811052786439754	0.6327686464223061	0	0	1.5075658652738306	1.4268584989843645	MRPL18;MTOR
Lysosome Vesicle Biogenesis Homo sapiens R-HSA-432720	1/35	0.3886636419201306	0.6327686464223061	0	0	2.0828396106644096	1.9683687933786107	BLOC1S1
Generation of second messenger molecules Homo sapiens R-HSA-202433	1/35	0.3886636419201306	0.6327686464223061	0	0	2.0828396106644096	1.9683687933786107	PAK3
Fanconi Anemia Pathway Homo sapiens R-HSA-6783310	1/35	0.3886636419201306	0.6327686464223061	0	0	2.0828396106644096	1.9683687933786107	UBA52
Phospholipid metabolism Homo sapiens R-HSA-1483257	3/161	0.39028910443465414	0.6340029674260714	0	0	1.3458310401761144	1.2662487145341035	MBOAT7;LPCAT3;PNPLA2
Signaling by Wnt Homo sapiens R-HSA-195721	5/295	0.39396594509515565	0.6385567757529019	0	0	1.222690661968286	1.1389251116586276	PORCN;DVL2;WNT9A;GNG12;UBA52
